model,image,truth_fire,pred_fire_at_010,top_fire_conf,top_any_conf
fp32-control,AoF07218.jpg,False,False,0.0,0.0
fp32-control,AoF07219.jpg,False,False,0.0,0.0
fp32-control,AoF07220.jpg,False,False,0.0,0.0
fp32-control,AoF07221.jpg,False,False,0.0,0.0
fp32-control,AoF07222.jpg,False,False,0.0,0.0
fp32-control,AoF07223.jpg,False,False,0.0,0.0
fp32-control,AoF07224.jpg,False,False,0.0,0.0
fp32-control,AoF07225.jpg,False,False,0.0,0.0
fp32-control,AoF07226.jpg,False,False,0.0,0.0
fp32-control,AoF07227.jpg,False,False,0.0,0.0
fp32-control,AoF07228.jpg,False,False,0.0,0.0
fp32-control,AoF07229.jpg,False,False,0.0,0.0
fp32-control,AoF07230.jpg,False,False,0.0,0.0
fp32-control,AoF07231.jpg,False,False,0.0,0.0
fp32-control,AoF07232.jpg,False,False,0.0,0.0
fp32-control,AoF07233.jpg,False,False,0.0,0.0
fp32-control,AoF07234.jpg,False,False,0.0,0.0
fp32-control,AoF07235.jpg,False,False,0.0,0.0
fp32-control,AoF07236.jpg,False,False,0.0,0.0
fp32-control,AoF07237.jpg,False,False,0.0,0.0
fp32-control,AoF07238.jpg,False,False,0.0,0.0
fp32-control,AoF07239.jpg,False,False,0.0,0.0
fp32-control,AoF07240.jpg,False,False,0.0,0.0
fp32-control,AoF07241.jpg,False,False,0.0,0.0
fp32-control,AoF07242.jpg,False,False,0.0,0.0
fp32-control,AoF07243.jpg,False,False,0.0,0.0
fp32-control,AoF07244.jpg,False,False,0.0,0.0
fp32-control,AoF07245.jpg,False,False,0.0,0.0
fp32-control,AoF07246.jpg,False,False,0.0,0.0
fp32-control,AoF07247.jpg,False,False,0.0,0.0
fp32-control,AoF07248.jpg,False,False,0.0,0.0
fp32-control,AoF07249.jpg,False,False,0.0,0.0
fp32-control,AoF07250.jpg,False,False,0.0,0.0
fp32-control,AoF07251.jpg,False,False,0.0,0.0
fp32-control,AoF07252.jpg,False,False,0.0,0.0
fp32-control,AoF07253.jpg,False,False,0.0,0.0
fp32-control,AoF07254.jpg,False,False,0.0,0.0
fp32-control,AoF07255.jpg,False,False,0.0,0.0
fp32-control,AoF07256.jpg,False,False,0.0,0.10045069456100464
fp32-control,AoF07257.jpg,False,False,0.0,0.0
fp32-control,AoF07258.jpg,False,False,0.0,0.0
fp32-control,AoF07259.jpg,False,False,0.0,0.0
fp32-control,AoF07260.jpg,False,False,0.0,0.0
fp32-control,AoF07261.jpg,False,False,0.0,0.0
fp32-control,AoF07262.jpg,False,False,0.0,0.0
fp32-control,AoF07263.jpg,False,False,0.0,0.0
fp32-control,AoF07264.jpg,False,False,0.0,0.0
fp32-control,AoF07265.jpg,False,False,0.0,0.0
fp32-control,AoF07266.jpg,False,False,0.0,0.0
fp32-control,AoF07267.jpg,False,False,0.0,0.0
fp32-control,AoF07268.jpg,False,False,0.0,0.0
fp32-control,AoF07269.jpg,False,False,0.0,0.0
fp32-control,AoF07270.jpg,False,False,0.0,0.0
fp32-control,AoF07271.jpg,False,False,0.0,0.0
fp32-control,AoF07272.jpg,False,False,0.0,0.0
fp32-control,AoF07273.jpg,False,False,0.0,0.0
fp32-control,AoF07274.jpg,False,False,0.0,0.0
fp32-control,AoF07275.jpg,False,False,0.0,0.0
fp32-control,AoF07276.jpg,False,False,0.0,0.0
fp32-control,AoF07277.jpg,False,False,0.0,0.0
fp32-control,AoF07278.jpg,False,False,0.0,0.0
fp32-control,AoF07279.jpg,False,False,0.0,0.0
fp32-control,AoF07280.jpg,False,False,0.0,0.0
fp32-control,AoF07281.jpg,False,False,0.0,0.0
fp32-control,AoF07282.jpg,False,False,0.0,0.0
fp32-control,AoF07283.jpg,False,False,0.0,0.0
fp32-control,AoF07284.jpg,False,False,0.0,0.0
fp32-control,AoF07285.jpg,False,False,0.0,0.0
fp32-control,AoF07286.jpg,False,False,0.0,0.0
fp32-control,AoF07287.jpg,False,False,0.0,0.0
fp32-control,AoF07288.jpg,False,False,0.0,0.0
fp32-control,AoF07289.jpg,False,False,0.0,0.0
fp32-control,AoF07290.jpg,False,False,0.0,0.0
fp32-control,AoF07291.jpg,False,False,0.0,0.0
fp32-control,AoF07292.jpg,False,False,0.0,0.0
fp32-control,AoF07293.jpg,False,False,0.0,0.0
fp32-control,AoF07294.jpg,False,False,0.0,0.0
fp32-control,AoF07295.jpg,False,False,0.0,0.0
fp32-control,AoF07296.jpg,False,False,0.0,0.0
fp32-control,AoF07297.jpg,False,False,0.0,0.0
fp32-control,AoF07298.jpg,False,False,0.0,0.0
fp32-control,AoF07299.jpg,False,False,0.0,0.0
fp32-control,AoF07300.jpg,False,False,0.0,0.0
fp32-control,AoF07301.jpg,False,False,0.0,0.0
fp32-control,AoF07302.jpg,False,False,0.0,0.0
fp32-control,AoF07303.jpg,False,False,0.0,0.0
fp32-control,AoF07304.jpg,False,False,0.0,0.0
fp32-control,AoF07305.jpg,False,False,0.0,0.0
fp32-control,AoF07306.jpg,False,False,0.0,0.0
fp32-control,AoF07307.jpg,False,False,0.0,0.0
fp32-control,AoF07308.jpg,False,False,0.0,0.0
fp32-control,AoF07309.jpg,False,False,0.0,0.0
fp32-control,AoF07310.jpg,False,False,0.0,0.0
fp32-control,AoF07311.jpg,False,False,0.0,0.0
fp32-control,AoF07312.jpg,False,False,0.0,0.0
fp32-control,AoF07313.jpg,False,False,0.0,0.0
fp32-control,AoF07314.jpg,False,False,0.0,0.0
fp32-control,AoF07315.jpg,False,False,0.0,0.0
fp32-control,AoF07316.jpg,False,False,0.0,0.0
fp32-control,AoF07317.jpg,False,False,0.0,0.0
fp32-control,AoF07318.jpg,False,False,0.0,0.0
fp32-control,AoF07319.jpg,False,False,0.0,0.0
fp32-control,AoF07320.jpg,False,False,0.0,0.0
fp32-control,AoF07321.jpg,False,False,0.0,0.0
fp32-control,AoF07322.jpg,False,False,0.0,0.0
fp32-control,AoF07323.jpg,False,False,0.0,0.0
fp32-control,AoF07324.jpg,False,False,0.0,0.0
fp32-control,AoF07325.jpg,False,False,0.0,0.0
fp32-control,AoF07326.jpg,False,False,0.0,0.0
fp32-control,AoF07327.jpg,False,False,0.0,0.0
fp32-control,AoF07328.jpg,False,False,0.0,0.0
fp32-control,AoF07329.jpg,False,False,0.0,0.0
fp32-control,AoF07330.jpg,False,False,0.0,0.0
fp32-control,AoF07331.jpg,False,False,0.0,0.0
fp32-control,AoF07332.jpg,False,False,0.0,0.0
fp32-control,AoF07333.jpg,False,False,0.0,0.0
fp32-control,AoF07334.jpg,False,False,0.0,0.0
fp32-control,AoF07335.jpg,False,False,0.0,0.0
fp32-control,AoF07336.jpg,False,False,0.0,0.0
fp32-control,AoF07337.jpg,False,False,0.0,0.0
fp32-control,AoF07338.jpg,False,False,0.0,0.0
fp32-control,AoF07339.jpg,False,False,0.0,0.0
fp32-control,AoF07340.jpg,False,False,0.0,0.0
fp32-control,AoF07341.jpg,False,False,0.0,0.0
fp32-control,AoF07342.jpg,False,False,0.0,0.0
fp32-control,AoF07343.jpg,False,False,0.0,0.0
fp32-control,AoF07344.jpg,False,False,0.0,0.0
fp32-control,AoF07345.jpg,False,False,0.0,0.0
fp32-control,AoF07346.jpg,False,False,0.0,0.0
fp32-control,AoF07347.jpg,False,False,0.0,0.0
fp32-control,AoF07348.jpg,False,False,0.0,0.0
fp32-control,AoF07349.jpg,False,False,0.0,0.0
fp32-control,AoF07350.jpg,False,False,0.0,0.0
fp32-control,AoF07351.jpg,False,False,0.0,0.0
fp32-control,AoF07352.jpg,False,False,0.0,0.0
fp32-control,AoF07353.jpg,False,False,0.0,0.0
fp32-control,AoF07354.jpg,False,False,0.0,0.0
fp32-control,AoF07355.jpg,False,False,0.0,0.0
fp32-control,AoF07356.jpg,False,False,0.0,0.0
fp32-control,AoF07357.jpg,False,False,0.0,0.0
fp32-control,AoF07358.jpg,False,False,0.0,0.0
fp32-control,AoF07359.jpg,False,False,0.0,0.0
fp32-control,AoF07360.jpg,False,False,0.0,0.0
fp32-control,AoF07361.jpg,False,False,0.0,0.0
fp32-control,AoF07362.jpg,False,False,0.0,0.0
fp32-control,AoF07363.jpg,False,False,0.0,0.0
fp32-control,AoF07364.jpg,False,False,0.0,0.15990158915519714
fp32-control,AoF07365.jpg,False,False,0.0,0.0
fp32-control,AoF07366.jpg,False,False,0.0,0.0
fp32-control,AoF07367.jpg,False,False,0.0,0.0
fp32-control,AoF07368.jpg,False,False,0.0,0.0
fp32-control,AoF07369.jpg,False,False,0.0,0.0
fp32-control,AoF07370.jpg,False,False,0.0,0.0
fp32-control,AoF07371.jpg,False,False,0.0,0.0
fp32-control,AoF07372.jpg,False,False,0.0,0.0
fp32-control,AoF07373.jpg,False,False,0.0,0.0
fp32-control,AoF07374.jpg,False,False,0.0,0.0
fp32-control,AoF07375.jpg,False,False,0.0,0.0
fp32-control,AoF07376.jpg,False,False,0.0,0.0
fp32-control,AoF07377.jpg,False,False,0.0,0.0
fp32-control,AoF07378.jpg,False,False,0.0,0.0
fp32-control,AoF07379.jpg,False,False,0.0,0.2248154878616333
fp32-control,AoF07380.jpg,False,False,0.0,0.0
fp32-control,AoF07381.jpg,False,False,0.0,0.0
fp32-control,AoF07382.jpg,False,False,0.0,0.0
fp32-control,AoF07383.jpg,False,False,0.0,0.0
fp32-control,AoF07384.jpg,False,False,0.0,0.0
fp32-control,AoF07385.jpg,False,False,0.0,0.0
fp32-control,AoF07386.jpg,False,False,0.0,0.0
fp32-control,AoF07387.jpg,False,False,0.0,0.0
fp32-control,AoF07388.jpg,False,False,0.0,0.0
fp32-control,AoF07389.jpg,False,False,0.0,0.0
fp32-control,AoF07390.jpg,False,False,0.0,0.0
fp32-control,AoF07391.jpg,False,False,0.0,0.0
fp32-control,AoF07392.jpg,False,False,0.0,0.0
fp32-control,AoF07393.jpg,False,False,0.0,0.0
fp32-control,AoF07394.jpg,False,False,0.0,0.0
fp32-control,AoF07395.jpg,False,False,0.0,0.0
fp32-control,AoF07396.jpg,False,False,0.0,0.0
fp32-control,AoF07397.jpg,False,False,0.0,0.0
fp32-control,AoF07398.jpg,False,False,0.0,0.0
fp32-control,AoF07399.jpg,False,False,0.0,0.0
fp32-control,AoF07400.jpg,False,False,0.0,0.0
fp32-control,AoF07401.jpg,False,False,0.0,0.0
fp32-control,AoF07402.jpg,False,False,0.0,0.0
fp32-control,AoF07403.jpg,False,False,0.0,0.0
fp32-control,AoF07404.jpg,False,False,0.0,0.0
fp32-control,AoF07405.jpg,False,False,0.0,0.0
fp32-control,AoF07406.jpg,False,False,0.0,0.0
fp32-control,AoF07407.jpg,False,False,0.0,0.0
fp32-control,AoF07408.jpg,False,False,0.0,0.0
fp32-control,AoF07409.jpg,False,False,0.0,0.0
fp32-control,AoF07410.jpg,False,False,0.0,0.0
fp32-control,AoF07411.jpg,False,False,0.0,0.0
fp32-control,AoF07412.jpg,False,False,0.0,0.0
fp32-control,AoF07413.jpg,False,False,0.0,0.0
fp32-control,AoF07414.jpg,False,False,0.0,0.0
fp32-control,AoF07415.jpg,False,False,0.0,0.0
fp32-control,AoF07416.jpg,False,False,0.0,0.0
fp32-control,AoF07417.jpg,False,False,0.0,0.0
fp32-control,AoF07418.jpg,False,False,0.0,0.0
fp32-control,AoF07419.jpg,False,False,0.0,0.0
fp32-control,AoF07420.jpg,False,False,0.0,0.0
fp32-control,AoF07421.jpg,False,False,0.0,0.0
fp32-control,AoF07422.jpg,False,False,0.0,0.0
fp32-control,AoF07423.jpg,False,False,0.0,0.0
fp32-control,AoF07424.jpg,False,False,0.0,0.0
fp32-control,AoF07425.jpg,False,False,0.0,0.0
fp32-control,AoF07426.jpg,False,False,0.0,0.0
fp32-control,AoF07427.jpg,False,False,0.0,0.0
fp32-control,AoF07428.jpg,False,False,0.0,0.0
fp32-control,AoF07429.jpg,False,False,0.0,0.0
fp32-control,AoF07430.jpg,False,False,0.0,0.0
fp32-control,AoF07431.jpg,False,False,0.0,0.0
fp32-control,AoF07432.jpg,False,False,0.0,0.0
fp32-control,AoF07433.jpg,False,False,0.0,0.0
fp32-control,AoF07434.jpg,False,False,0.0,0.0
fp32-control,AoF07435.jpg,False,False,0.0,0.0
fp32-control,AoF07436.jpg,False,False,0.0,0.0
fp32-control,AoF07437.jpg,False,False,0.0,0.0
fp32-control,AoF07438.jpg,False,False,0.0,0.0
fp32-control,AoF07439.jpg,False,False,0.0,0.0
fp32-control,AoF07440.jpg,False,False,0.0,0.0
fp32-control,AoF07441.jpg,False,False,0.0,0.0
fp32-control,AoF07442.jpg,False,False,0.0,0.0
fp32-control,AoF07443.jpg,False,False,0.0,0.0
fp32-control,AoF07444.jpg,False,False,0.0,0.0
fp32-control,AoF07445.jpg,False,False,0.0,0.0
fp32-control,AoF07446.jpg,False,False,0.0,0.0
fp32-control,AoF07447.jpg,False,False,0.0,0.0
fp32-control,AoF07448.jpg,False,False,0.0,0.0
fp32-control,AoF07449.jpg,False,False,0.0,0.0
fp32-control,AoF07450.jpg,False,False,0.0,0.0
fp32-control,AoF07451.jpg,False,False,0.0,0.0
fp32-control,AoF07452.jpg,False,False,0.0,0.0
fp32-control,AoF07453.jpg,False,False,0.0,0.0
fp32-control,AoF07454.jpg,False,False,0.0,0.0
fp32-control,AoF07455.jpg,False,False,0.0,0.0
fp32-control,AoF07456.jpg,False,False,0.0,0.0
fp32-control,AoF07457.jpg,False,False,0.0,0.0
fp32-control,AoF07458.jpg,False,False,0.0,0.0
fp32-control,AoF07459.jpg,False,False,0.0,0.0
fp32-control,AoF07460.jpg,False,False,0.0,0.0
fp32-control,AoF07461.jpg,False,False,0.0,0.0
fp32-control,AoF07462.jpg,False,False,0.0,0.0
fp32-control,AoF07463.jpg,False,False,0.0,0.0
fp32-control,AoF07464.jpg,False,False,0.0,0.0
fp32-control,AoF07465.jpg,False,False,0.0,0.0
fp32-control,AoF07466.jpg,False,False,0.0,0.0
fp32-control,AoF07467.jpg,False,False,0.0,0.0
fp32-control,AoF07468.jpg,False,False,0.0,0.0
fp32-control,AoF07469.jpg,False,False,0.0,0.0
fp32-control,AoF07470.jpg,False,False,0.0,0.0
fp32-control,AoF07471.jpg,False,False,0.0,0.0
fp32-control,AoF07472.jpg,False,False,0.0,0.0
fp32-control,AoF07473.jpg,False,False,0.0,0.0
fp32-control,AoF07474.jpg,False,False,0.0,0.0
fp32-control,AoF07475.jpg,False,False,0.0,0.0
fp32-control,AoF07476.jpg,False,False,0.0,0.0
fp32-control,AoF07477.jpg,False,False,0.0,0.0
fp32-control,AoF07478.jpg,False,False,0.0,0.0
fp32-control,AoF07479.jpg,False,False,0.0,0.0
fp32-control,AoF07480.jpg,False,False,0.0,0.0
fp32-control,AoF07481.jpg,False,False,0.0,0.0
fp32-control,AoF07482.jpg,False,False,0.0,0.0
fp32-control,AoF07483.jpg,False,False,0.0,0.0
fp32-control,AoF07484.jpg,False,False,0.0,0.0
fp32-control,AoF07485.jpg,False,False,0.0,0.0
fp32-control,AoF07486.jpg,False,False,0.0,0.0
fp32-control,AoF07487.jpg,False,False,0.0,0.0
fp32-control,AoF07488.jpg,False,False,0.0,0.0
fp32-control,AoF07489.jpg,False,False,0.0,0.0
fp32-control,AoF07490.jpg,False,False,0.0,0.0
fp32-control,AoF07491.jpg,False,False,0.0,0.0
fp32-control,AoF07492.jpg,False,False,0.0,0.0
fp32-control,AoF07493.jpg,False,False,0.0,0.0
fp32-control,AoF07494.jpg,False,False,0.0,0.0
fp32-control,AoF07495.jpg,False,False,0.0,0.0
fp32-control,AoF07496.jpg,False,False,0.0,0.0
fp32-control,AoF07497.jpg,False,False,0.0,0.0
fp32-control,AoF07498.jpg,False,False,0.0,0.0
fp32-control,AoF07499.jpg,False,False,0.0,0.0
fp32-control,AoF07500.jpg,False,False,0.0,0.0
fp32-control,AoF07501.jpg,False,False,0.0,0.0
fp32-control,AoF07502.jpg,False,False,0.0,0.0
fp32-control,AoF07503.jpg,False,False,0.0,0.0
fp32-control,AoF07504.jpg,False,False,0.0,0.0
fp32-control,AoF07505.jpg,False,False,0.0,0.0
fp32-control,AoF07506.jpg,False,False,0.0,0.0
fp32-control,AoF07507.jpg,False,False,0.0,0.0
fp32-control,AoF07508.jpg,False,False,0.0,0.0
fp32-control,AoF07509.jpg,False,False,0.0,0.0
fp32-control,AoF07510.jpg,False,False,0.0,0.0
fp32-control,AoF07511.jpg,False,False,0.0,0.0
fp32-control,AoF07512.jpg,False,False,0.0,0.0
fp32-control,AoF07513.jpg,False,False,0.0,0.0
fp32-control,AoF07514.jpg,False,False,0.0,0.0
fp32-control,AoF07515.jpg,False,False,0.0,0.0
fp32-control,AoF07516.jpg,False,False,0.0,0.0
fp32-control,AoF07517.jpg,False,False,0.0,0.0
fp32-control,AoF07518.jpg,False,False,0.0,0.0
fp32-control,AoF07519.jpg,False,False,0.0,0.0
fp32-control,AoF07520.jpg,False,False,0.0,0.0
fp32-control,AoF07521.jpg,False,False,0.0,0.0
fp32-control,AoF07522.jpg,False,False,0.0,0.0
fp32-control,AoF07523.jpg,False,False,0.0,0.0
fp32-control,AoF07524.jpg,False,False,0.0,0.0
fp32-control,AoF07525.jpg,False,False,0.0,0.0
fp32-control,AoF07526.jpg,False,False,0.0,0.0
fp32-control,AoF07527.jpg,False,False,0.0,0.0
fp32-control,AoF07528.jpg,False,False,0.0,0.0
fp32-control,AoF07529.jpg,False,False,0.0,0.0
fp32-control,AoF07530.jpg,False,False,0.0,0.0
fp32-control,AoF07531.jpg,False,False,0.0,0.0
fp32-control,AoF07532.jpg,False,False,0.0,0.0
fp32-control,AoF07533.jpg,False,False,0.0,0.0
fp32-control,AoF07534.jpg,False,False,0.0,0.0
fp32-control,AoF07535.jpg,False,False,0.0,0.0
fp32-control,AoF07536.jpg,False,False,0.0,0.0
fp32-control,AoF07537.jpg,False,False,0.0,0.0
fp32-control,AoF07538.jpg,False,False,0.0,0.0
fp32-control,AoF07539.jpg,False,False,0.0,0.0
fp32-control,AoF07540.jpg,False,False,0.0,0.0
fp32-control,AoF07541.jpg,False,False,0.0,0.0
fp32-control,AoF07542.jpg,False,False,0.0,0.0
fp32-control,AoF07543.jpg,False,False,0.0,0.0
fp32-control,AoF07544.jpg,False,False,0.0,0.0
fp32-control,AoF07545.jpg,False,False,0.0,0.0
fp32-control,AoF07546.jpg,False,False,0.0,0.0
fp32-control,AoF07547.jpg,False,False,0.0,0.0
fp32-control,AoF07548.jpg,False,False,0.0,0.0
fp32-control,AoF07549.jpg,False,False,0.0,0.0
fp32-control,AoF07550.jpg,False,False,0.0,0.0
fp32-control,AoF07551.jpg,False,False,0.0,0.0
fp32-control,AoF07552.jpg,False,False,0.0,0.0
fp32-control,AoF07553.jpg,False,False,0.0,0.0
fp32-control,AoF07554.jpg,False,False,0.0,0.0
fp32-control,AoF07555.jpg,False,False,0.0,0.0
fp32-control,AoF07556.jpg,False,False,0.0,0.0
fp32-control,AoF07557.jpg,False,False,0.0,0.0
fp32-control,AoF07558.jpg,False,False,0.0,0.0
fp32-control,AoF07559.jpg,False,False,0.0,0.0
fp32-control,AoF07560.jpg,False,False,0.0,0.0
fp32-control,AoF07561.jpg,False,False,0.0,0.0
fp32-control,AoF07562.jpg,False,False,0.0,0.0
fp32-control,AoF07563.jpg,False,False,0.0,0.0
fp32-control,AoF07564.jpg,False,False,0.0,0.0
fp32-control,AoF07565.jpg,False,False,0.0,0.0
fp32-control,AoF07566.jpg,False,False,0.0,0.0
fp32-control,AoF07567.jpg,False,False,0.0,0.0
fp32-control,AoF07568.jpg,False,False,0.0,0.15813863277435303
fp32-control,AoF07569.jpg,False,False,0.0,0.1674163043498993
fp32-control,AoF07570.jpg,False,False,0.0,0.0
fp32-control,AoF07571.jpg,False,False,0.0,0.0
fp32-control,AoF07572.jpg,False,False,0.0,0.0
fp32-control,AoF07573.jpg,False,False,0.0,0.0
fp32-control,AoF07574.jpg,False,False,0.0,0.0
fp32-control,AoF07575.jpg,False,False,0.0,0.0
fp32-control,AoF07576.jpg,False,False,0.0,0.0
fp32-control,AoF07577.jpg,False,False,0.0,0.0
fp32-control,AoF07578.jpg,False,False,0.0,0.0
fp32-control,AoF07579.jpg,False,False,0.0,0.0
fp32-control,AoF07580.jpg,False,False,0.0,0.0
fp32-control,AoF07581.jpg,False,False,0.0,0.0
fp32-control,AoF07582.jpg,False,False,0.0,0.0
fp32-control,AoF07583.jpg,False,False,0.0,0.0
fp32-control,AoF07584.jpg,False,False,0.0,0.0
fp32-control,AoF07585.jpg,False,False,0.0,0.0
fp32-control,AoF07586.jpg,False,False,0.0,0.0
fp32-control,AoF07587.jpg,False,False,0.0,0.0
fp32-control,AoF07588.jpg,False,False,0.0,0.0
fp32-control,AoF07589.jpg,False,False,0.0,0.0
fp32-control,AoF07590.jpg,False,False,0.0,0.0
fp32-control,AoF07591.jpg,False,False,0.0,0.0
fp32-control,AoF07592.jpg,False,False,0.0,0.0
fp32-control,AoF07593.jpg,False,False,0.0,0.0
fp32-control,AoF07594.jpg,False,False,0.0,0.0
fp32-control,AoF07595.jpg,False,False,0.0,0.0
fp32-control,AoF07596.jpg,False,False,0.0,0.0
fp32-control,AoF07597.jpg,False,False,0.0,0.0
fp32-control,AoF07598.jpg,False,False,0.0,0.0
fp32-control,AoF07599.jpg,False,False,0.0,0.0
fp32-control,AoF07600.jpg,False,False,0.0,0.0
fp32-control,AoF07601.jpg,False,False,0.0,0.0
fp32-control,AoF07602.jpg,False,False,0.0,0.0
fp32-control,AoF07603.jpg,False,False,0.0,0.0
fp32-control,AoF07604.jpg,False,False,0.0,0.0
fp32-control,AoF07605.jpg,False,False,0.0,0.0
fp32-control,AoF07606.jpg,False,False,0.0,0.0
fp32-control,AoF07607.jpg,False,False,0.0,0.0
fp32-control,AoF07608.jpg,False,False,0.0,0.0
fp32-control,AoF07609.jpg,False,False,0.0,0.0
fp32-control,AoF07610.jpg,False,False,0.0,0.0
fp32-control,AoF07611.jpg,False,True,0.14942729473114014,0.14942729473114014
fp32-control,AoF07612.jpg,False,False,0.0,0.0
fp32-control,AoF07613.jpg,False,False,0.0,0.0
fp32-control,AoF07614.jpg,False,False,0.0,0.24457001686096191
fp32-control,AoF07615.jpg,False,False,0.0,0.4665628969669342
fp32-control,AoF07616.jpg,False,False,0.0,0.0
fp32-control,AoF07617.jpg,False,False,0.0,0.4135655164718628
fp32-control,AoF07618.jpg,False,False,0.0,0.7650141716003418
fp32-control,AoF07619.jpg,False,False,0.0,0.0
fp32-control,AoF07620.jpg,False,False,0.0,0.0
fp32-control,AoF07621.jpg,False,False,0.0,0.0
fp32-control,AoF07622.jpg,False,False,0.0,0.2807345390319824
fp32-control,AoF07623.jpg,False,False,0.0,0.2696472108364105
fp32-control,AoF07624.jpg,False,False,0.0,0.0
fp32-control,AoF07625.jpg,False,False,0.0,0.0
fp32-control,AoF07626.jpg,False,False,0.0,0.0
fp32-control,AoF07627.jpg,False,False,0.0,0.0
fp32-control,AoF07628.jpg,False,False,0.0,0.0
fp32-control,AoF07629.jpg,False,False,0.0,0.0
fp32-control,AoF07630.jpg,False,False,0.0,0.0
fp32-control,AoF07631.jpg,False,False,0.0,0.0
fp32-control,AoF07632.jpg,False,False,0.0,0.0
fp32-control,AoF07633.jpg,False,False,0.0,0.0
fp32-control,AoF07634.jpg,False,False,0.0,0.0
fp32-control,AoF07635.jpg,False,False,0.0,0.0
fp32-control,AoF07636.jpg,False,False,0.0,0.0
fp32-control,AoF07637.jpg,False,False,0.0,0.0
fp32-control,AoF07638.jpg,False,False,0.0,0.0
fp32-control,AoF07639.jpg,False,False,0.0,0.0
fp32-control,AoF07640.jpg,False,False,0.0,0.0
fp32-control,AoF07641.jpg,False,False,0.0,0.0
fp32-control,AoF07642.jpg,False,False,0.0,0.0
fp32-control,AoF07643.jpg,False,False,0.0,0.0
fp32-control,AoF07644.jpg,False,False,0.0,0.0
fp32-control,AoF07645.jpg,False,False,0.0,0.0
fp32-control,AoF07646.jpg,False,False,0.0,0.0
fp32-control,AoF07647.jpg,False,False,0.0,0.0
fp32-control,AoF07648.jpg,False,False,0.0,0.0
fp32-control,AoF07649.jpg,False,False,0.0,0.0
fp32-control,AoF07650.jpg,False,False,0.0,0.0
fp32-control,AoF07651.jpg,False,False,0.0,0.0
fp32-control,AoF07652.jpg,False,False,0.0,0.0
fp32-control,AoF07653.jpg,False,False,0.0,0.0
fp32-control,AoF07654.jpg,False,False,0.0,0.0
fp32-control,AoF07655.jpg,False,False,0.0,0.0
fp32-control,AoF07656.jpg,False,False,0.0,0.0
fp32-control,AoF07657.jpg,False,False,0.0,0.0
fp32-control,AoF07658.jpg,False,False,0.0,0.0
fp32-control,AoF07659.jpg,False,False,0.0,0.0
fp32-control,AoF07660.jpg,False,False,0.0,0.0
fp32-control,AoF07661.jpg,False,False,0.0,0.0
fp32-control,AoF07662.jpg,False,False,0.0,0.0
fp32-control,AoF07663.jpg,False,False,0.0,0.0
fp32-control,AoF07664.jpg,False,False,0.0,0.0
fp32-control,AoF07665.jpg,False,False,0.0,0.0
fp32-control,AoF07666.jpg,False,False,0.0,0.0
fp32-control,AoF07667.jpg,False,False,0.0,0.0
fp32-control,AoF07668.jpg,False,False,0.0,0.0
fp32-control,AoF07669.jpg,False,False,0.0,0.0
fp32-control,AoF07670.jpg,False,False,0.0,0.0
fp32-control,AoF07671.jpg,False,False,0.0,0.0
fp32-control,AoF07672.jpg,False,False,0.0,0.0
fp32-control,AoF07673.jpg,False,False,0.0,0.47819188237190247
fp32-control,AoF07674.jpg,False,False,0.0,0.0
fp32-control,AoF07675.jpg,False,False,0.0,0.16863596439361572
fp32-control,AoF07676.jpg,False,False,0.0,0.0
fp32-control,AoF07677.jpg,False,False,0.0,0.0
fp32-control,AoF07678.jpg,False,False,0.0,0.0
fp32-control,AoF07679.jpg,False,False,0.0,0.0
fp32-control,AoF07680.jpg,False,False,0.0,0.0
fp32-control,AoF07681.jpg,False,False,0.0,0.0
fp32-control,AoF07682.jpg,False,False,0.0,0.7092384099960327
fp32-control,AoF07683.jpg,False,False,0.0,0.2987285852432251
fp32-control,AoF07684.jpg,False,False,0.0,0.0
fp32-control,AoF07685.jpg,False,False,0.0,0.0
fp32-control,AoF07686.jpg,False,False,0.0,0.0
fp32-control,AoF07687.jpg,False,False,0.0,0.47831013798713684
fp32-control,AoF07688.jpg,False,False,0.0,0.0
fp32-control,AoF07689.jpg,False,False,0.0,0.0
